id,text,category
8462,I need a single use card for shopping online,get_disposable_virtual_card
2880,I see some fees for cash withdraw.,cash_withdrawal_charge
2888,How can I top up my account and which currency can I use?,supported_cards_and_currencies
201,My card was denied at an ATM earlier today but the transaction is pending. Please cancel it as I did not receive my money.,pending_cash_withdrawal
3037,What all am I required to show for the identity check?,verify_my_identity
2311,My transfer did not seem to work.,failed_transfer
664,I need some help figuring out what this strange payment is on my account. It's stays pending and won't go away.,extra_charge_on_statement
5026,"I think there may be something wrong with my card. I have never had issues with withdraws before, but this morning on the way to work it was suddenly declined.",declined_cash_withdrawal
2684,Please explain the extra fee when I paid with the card.,card_payment_fee_charged
7068,Why wasn't my payment to beneficiary X approved?,beneficiary_not_allowed
6028,"How long do you expect me to wait for the transfer? It finally worked out, but has been pending for a long time and it's quite urgent.",pending_transfer
5924,Could you explain why my card payment did not work?,declined_card_payment
4138,My preference is Mastercard.,visa_or_mastercard
218,"Hi,I tried to get some money out but the machine was not working .The transaction still seems in progress! Can you please check what's going on.I don't want to be charged for money that I did not received.",pending_cash_withdrawal
905,Can you tell me the names of the fiat currencies that I can use at your institution?,fiat_currency_support
2211,Why am I being charged a fee for transferring money?,transfer_fee_charged
3106,Will this card work all over the world?,card_acceptance
1588,Why can't I get cash?,declined_cash_withdrawal
8696,After transfering some money my balance hasn't changed.,balance_not_updated_after_bank_transfer
9376,How much can I withdrawal in one month without incurring fees?,cash_withdrawal_charge
897,What cards and currencies do you support?,supported_cards_and_currencies
8263,I exchanged cash when traveling and the rate was incorrect.,wrong_exchange_rate_for_cash_withdrawal
52,How do I link one your card if I have one already?,card_linking
7980,Why can't I top up by cheque?,top_up_by_cash_or_cheque
5209,I bought some things in the morning but the payment shows as pending,pending_card_payment
8852,"There was money taken out of my account, and I'm pretty sure I didn't do it.",cash_withdrawal_not_recognised
5723,Why hasn't my refund been appiled to my account?,Refund_not_showing_up
1218,How can I setup automatic top-up?,automatic_top_up
4964,The ATM machines keep declining my card and I don't know why. I thought I had money in my account. Why is this happening?,declined_cash_withdrawal
430,The exchange rate is incorrect for my payment.,card_payment_wrong_exchange_rate
1428,I think someone got my card details and used it because there are transactions i don't recognize. What do I do now?,compromised_card
5479,How do I request a refund?,request_refund
7859,How do I obtain a second card?,getting_spare_card
8152,What locations are cards delivered to?,order_physical_card
3901,Why isn't my id verified?,unable_to_verify_identity
4791,Why is there a direct debit fee in the App when I didn't do it?,direct_debit_payment_not_recognised
7994,I would like to use cash to make a top-up?,top_up_by_cash_or_cheque
8494,I got my card a few days ago but am unable to top up. I'm thinking about closing my account because of this. What is going on?,top_up_failed
498,My card payment has the wrong exchange rate,card_payment_wrong_exchange_rate
2378,The amount of cash I selected to withdraw is different than what I received.,wrong_amount_of_cash_received
5689,How come my refund hasn't appeared on my statement?,Refund_not_showing_up
419,"I need AUD not GBP, how do I change it?",exchange_via_app
6299,The ATM ate my card; how do I get a new one?,card_swallowed
3962,Why hasn't my ID been verified?,unable_to_verify_identity
7825,Do you charge for sending out more cards?,getting_spare_card
7683,Explain to me how to verify the top-up card.,verify_top_up
5285,"If I lost my phone, what steps do I need to take to stop someone from using my account?",lost_or_stolen_phone
8954,Is there any type of fee for currency exchange?,exchange_charge
8595,I was trying to top-up and my credit card was declined. Can you tell me why?,top_up_failed
3911,I can't upload my identification.,unable_to_verify_identity
5216,I completed a payment with my card a while ago. It's still showing up as pending. What time frame does this normally take? It doesn't appear to have worked.,pending_card_payment
9690,"I received my American Express in Apple Pay, is there a reason why top up is not functioning properly?",apple_pay_or_google_pay
5735,My refund isn't going fast enough.,Refund_not_showing_up
535,The exchange rate used on your app is really bad. I'm considering closing my account because of it.,card_payment_wrong_exchange_rate
5637,"I received a ""declined"" message when doing a transfer",declined_transfer
3008,Where are the virtual cards?,getting_virtual_card
797,My account says I have money but I withdrew it in cash.,pending_cash_withdrawal
7385,Can I have a friend send money directly to me?,receiving_money
1411,Is there a way to make my money usable in another country?,exchange_via_app
5766,I am still waiting for a refund,Refund_not_showing_up
9853,"For the identity verification, what do you need?",verify_my_identity
6915,Can my PIN changed remotely without visiting a bank?,change_pin
595,I had to pay a pound more than I anticipated!,extra_charge_on_statement
3044,How do I get a virtual card on my device?,getting_virtual_card
4046,wheres my pin,get_physical_card
7202,"I made a transfer and the receiver did not get the right amount its lesser than what it should be,Now I have to transfer more money to make up for the missing amount . Can you please help me about this, what should be done",transfer_fee_charged
9677,Why is top up not working for my apple pay app,apple_pay_or_google_pay
1659,What is the age requirement?,age_limit
3063,What countries are you currently in?,country_support
4833,Why doesn't my passcode work?,passcode_forgotten
4996,I was getting some cash out of the ATM but it cancelled on me without warning.,declined_cash_withdrawal
2154,I need a new PIN.,change_pin
1038,What is the delivery time to the US?,card_delivery_estimate
4688,I found a charge on my debit that I did not make.,direct_debit_payment_not_recognised
2757,I did a money transaction and the recipient doesn't see it,transfer_not_received_by_recipient
6708,what is the time frame for transfers,transfer_timing
668,"There seems to be an additional charge of £1 on my statement, what is the reason for this?",extra_charge_on_statement
3989,I'm still waiting on my identity verification.,unable_to_verify_identity
2017,top up is still pending,pending_top_up
8002,Can I use check to deposit?,top_up_by_cash_or_cheque
6659,How long do European transfers take?,transfer_timing
8647,Balance hasn't been updated following a bank transfer,balance_not_updated_after_bank_transfer
3322,"I deposited money in the form of a cheque, but my balance has not increased.",balance_not_updated_after_cheque_or_cash_deposit
612,Will you deal with SWIFT transfers?,top_up_by_bank_transfer_charge
9721,Can I top up my account with Google Pay?,apple_pay_or_google_pay
2135,How do I update my PIN to a new number?,change_pin
7563,Why can't my transfer complete?,failed_transfer
5414,I want a refund,request_refund
2275,Whats the max I can top up,top_up_limits
8646,Is there a longer processing time for international bank transfers?,balance_not_updated_after_bank_transfer
5739,The refund on my account hasn't shown up,Refund_not_showing_up
3750,How can I change to my married name?,edit_personal_details
2314,I need someone to assist me with explaining how much I can top-up.,top_up_limits
1253,"If I need a PIN for my card, where is it located?",get_physical_card
2904,Can I use American Express?,supported_cards_and_currencies
1918,How much does it cost to do a transfer?,top_up_by_bank_transfer_charge
7753,Is the verification number on the top up card,verify_top_up
9732,Will be Apple Watch be able to let me top up?,apple_pay_or_google_pay
2862,I need help with activating my card,activate_my_card
5997,"Transfers may show up as pending for up to one day while they are processed by one of our payment processors. Then, they will depart for the beneficiary accounts. Please also double-check that you have entered the correct account details. SEPA transfers can take up to two business days, and SWIFT transfers can take up to five business days.",pending_transfer
830,"If I have already completed a cash withdrawal at an ATM, is it normal for it to show as a pending transaction on the app?",pending_cash_withdrawal
2353,The amount of cash I received did not match the amount I requested,wrong_amount_of_cash_received
5476,I changed my mind on something I purchased through you and I need the transaction canceled and a refund as soon as possible. Can you help me please?,request_refund
7658,How does your app transfer the money,transfer_into_account
2642,I have a top up that didn't go through.  Why?,top_up_failed
3217,I thought crypto top up with something you offer. This is not working. The money has been deducted from my account. Can you find out what's going on?,top_up_reverted
607,There is an odd 1£ charge that appears as pending on my statement. What's the reason for that? I haven't purchased anything for a pound.,extra_charge_on_statement
2549,Why is this fee being charged to me after using my card?,card_payment_fee_charged
1457,Can you  tell me how to get AUD not GBP?,exchange_via_app
2708,why hasn't a transaction to a friend cleared yet?,transfer_not_received_by_recipient
8691,What is the time frame that transfers normally take from a UK account? I just completed a transfer and nothing shows up. I need to know if everything is alright.,balance_not_updated_after_bank_transfer
1103,What should I do to get transactions off of my account if I didn't make them?  My card must have been compromised and I need to freeze it asap!,card_payment_not_recognised
1202,Can I use an auto top-up option?,automatic_top_up
9909,can usa residents get a card?,country_support
3274,The app reversed a top off I had.  What should I do?,top_up_reverted
739,"I have the cash already, my account still shows up as pending.  How can my account be still pending?",pending_cash_withdrawal
1863,Is there a charge for transfers?,top_up_by_bank_transfer_charge
3651,I am here to change my adress.,edit_personal_details
6530,How can I lookup the source for my available money?,verify_source_of_funds
2149,I just realised I made the wrong payment yesterday. Can you please change it to the right account? It's my rent payment and really really needs to be in the right account by tomorrow,cancel_transfer
2677,I'm pretty sure my top up failed. How do I fix this?,top_up_failed
3676,I need to change my personal details in my account.,edit_personal_details
6094,"How long do EU transfers take? I bought something online a couple of days ago , sent the money immediately online but the seller says it is still not there yet.",pending_transfer
6324,I have been charged twice for the same transaction.,transaction_charged_twice
4978,I can't get cash from the ATM!,declined_cash_withdrawal
555,I purchased something abroad but the exchange rate is incorrect.,card_payment_wrong_exchange_rate
4868,Can you help me reset my passcode? I forgot it.,passcode_forgotten
1732,What do I do if I have exceeded all my PIN tries?,pin_blocked
9516,Do I need to do something to get a new card once it expires?,card_about_to_expire
1208,app does not recognize me,unable_to_verify_identity
7973,Can I use a cheque to top up my account,top_up_by_cash_or_cheque
1869,I made a transfer 12 hours ago. Why is it still listed as pending?,pending_transfer
9522,My card expires next week. How do I get a new one?,card_about_to_expire
9161,can I be charged for topping up by card,top_up_by_card_charge
9639,"My card has an expiration date, will you send a new one automatically?",card_about_to_expire
3132,Which merchants accept my card?,card_acceptance
6467,I have a transaction showing up more than once.,transaction_charged_twice
6364,Why does the same transaction appear multiple times?,transaction_charged_twice
1230,How long will it take for my ID to verify?,unable_to_verify_identity
6157,"I would like to close my account, as I'm not happy.",terminate_account
2181,I couldn't do a transfer to an account,beneficiary_not_allowed
7454,I've been trying to do a transfer multiple times and have failed? Is the system down?,failed_transfer
6492,What source do my fund come from?,verify_source_of_funds
2551,Why am I being charged fees on some transactions but not on others? What am I missing here? I cannot find where to see the fee structure on my account. Help!,card_payment_fee_charged
506,Do my kids have to be a certain age to use this service?,age_limit
9266,Tell me how to renew my new card?,activate_my_card
4655,what is the matter?,direct_debit_payment_not_recognised
2147,stop the transaction,cancel_transfer
3841,I refuse to verify my identity.,why_verify_identity
9070,Will you charge me if I top up by card?,top_up_by_card_charge
7313,I think I have an extra transfer charge.,transfer_fee_charged
207,I received my card. How do I link it to the app?,card_linking
7974,I'm trying to use a cheque to top up,top_up_by_cash_or_cheque
3389,I've deposited a check in my account but the cash isn't showing as available.,balance_not_updated_after_cheque_or_cash_deposit
2873,Can I use my American Express card to add money into my account?,supported_cards_and_currencies
9205,Can I get some help to get me card activated?,activate_my_card
483,It seems that the rate I got is incorrect.,card_payment_wrong_exchange_rate
7275,Why was I charged a fee to transfer money?,transfer_fee_charged
5086,Why wouldn't my withdrawal go through?,declined_cash_withdrawal
5387,Can I cancel an order if I haven't received the item yet? And how can I get my money back? Please help. Thanks.,request_refund
7396,Can my salary be received and transferred to my current currency in my country?,receiving_money
2110,I used the wrong account.,cancel_transfer
2456,"I need to top up cash, How do I do it?",top_up_by_cash_or_cheque
300,"If I need to cash foreign transfers, how does that work?",exchange_rate
7123,I could not transfer funds to a beneficiary; is there a problem with your software?,beneficiary_not_allowed
4247,I tried to top up and suddenly my money disappeared,topping_up_by_card
5977,How come my card payment has been declined?,declined_card_payment
7920,Are extra cards free?,getting_spare_card
2470,How do I deposit cash into my account?,top_up_by_cash_or_cheque
2940,Am I able to use my American Express to add money to my account balance?,supported_cards_and_currencies
380,How are the exchange rates for transfers calculated?,exchange_rate
2467,I could not get the cash I wanted,wrong_amount_of_cash_received
2903,I thought cash withdrawals didn't have a fee,cash_withdrawal_charge
1051,"When I deposit cheques and cash, my balance does not update.",balance_not_updated_after_cheque_or_cash_deposit
1447,How can I exchange currencies in the app?,exchange_via_app
614,why is there a service fee on my statement?,extra_charge_on_statement
8994,what is the cost for exchanging currencies?,exchange_charge
8245,I had trouble with an incorrect rate being applied when using the ATM with foreign currency.,wrong_exchange_rate_for_cash_withdrawal
2332,my atm transaction was wrong,wrong_amount_of_cash_received
9910,What countries can I use my account in?,country_support
1661,Is my child too young to sign up?,age_limit
4942,Could you tell me why my cash withdrawal was declined?,declined_cash_withdrawal
5745,A while ago i requested a refund from a seller. I keep checking my statement but I have not been refunded yet. I'm confused why i haven't gotten my money back yet but I need your help getting it please.,Refund_not_showing_up
307,I need to know what your exchange rates are.,exchange_rate
7604,What are my bank details so I can do a transfer?,transfer_into_account
1408,Someone is using my account to do online shopping! Please freeze it asap,compromised_card
5154,I'm still waiting on a payment,pending_card_payment
2976,"If I want to topup by card, how do I do it?",supported_cards_and_currencies
4026,Where is the PIN for my card located?,get_physical_card
6710,When will the money be made available in my account?,transfer_timing
6608,How many days do I have to wait for the transfer to reach my account?,transfer_timing
7880,How many cards can I have?,getting_spare_card
8358,I am travelling and I tried to withdraw cash but didn't get what I was supposed to get.,wrong_exchange_rate_for_cash_withdrawal
1285,Do you guys accept mastercard or visa?,visa_or_mastercard
7599,I need to move money from another bank to this account.,transfer_into_account
1707,I entered in the wrong PIN.  Please help me unlock my account.,pin_blocked
7072,Why couldn't I transfer funds to my beneficiary?,beneficiary_not_allowed
3578,I swear that there are 2 payments on the app that I didn't make.  Could my card me stolen?  Please advise what I should do.,card_payment_not_recognised
3868,Is there anyway to bypass identity verification?,why_verify_identity
1276,Why can't I find my PIN?,get_physical_card
7489,"Hey, I'm buying a flat and I need my mortgage to go though. However, every time I check I get an error message. Is there any way you can help me with this transfer.",failed_transfer
3810,Why is the identity check involved?,why_verify_identity
8710,I made a bank transfer but it doesn't seem to have gone through?,balance_not_updated_after_bank_transfer
4347,How many disposable cards am I allowed to have?,disposable_card_limits
2169,I tried to transfer money but it said it wasn't possible? I've done this before and it worked why isn't it working now?,beneficiary_not_allowed
9776,why must I prove ID,verify_my_identity
228,Why does my account have a pending cash withdrawal?,pending_cash_withdrawal
2000,Can I verify the source of my funds?,verify_source_of_funds
1436,Is it possible to exchange currencies on the app?,exchange_via_app
7705,"I'm trying to verify my top-up card, but I can't find the code...?",verify_top_up
538,Can I unblock my card using the app?,pin_blocked
8097,Where do your cards get delivered to?,order_physical_card
6101,How long do I wait for a transfer to take?,pending_transfer
1966,Why is there more then one charge on my card I only paid for one not twice how can I fix this?,transaction_charged_twice
4196,Mastercard is preferred to me.,visa_or_mastercard
4228,Do you only use Visa or do you have Mastercard too?,visa_or_mastercard
1834,My card payment did not complete.,declined_card_payment
161,Why is there a fee for an extra pound in my statement?,extra_charge_on_statement
5127,My card payment is showing pending however this transaction was a couple of days ago. Is there a reason why it it still pending?,pending_card_payment
5166,"I made a payment a while ago and it is still showing as ""pending"" in the account. How long will this payment take to complete?",pending_card_payment
2843,Tell me how to go about activating my new card?,activate_my_card
5088,The ATM didnt let me get cash,declined_cash_withdrawal
5561,Transfer declined.,declined_transfer
2267,is there a limit for top up?,top_up_limits
2816,I have a friend who needs money as soon as possibly. If I were to transfer it how long will it take to get to her?,transfer_not_received_by_recipient
2363,I got $20 when I should've gotten $100,wrong_amount_of_cash_received
1113,what is the leadtime for a new card to show up in the mail?,card_delivery_estimate
8243,Someone may have made an error in figuring out the rate of exchange.  I should have received more cash than I did on my most recent withdrawal.,wrong_exchange_rate_for_cash_withdrawal
4752,how do i get a refund for a direct debit payment i didn't make,direct_debit_payment_not_recognised
1766,I am awaiting my refund,Refund_not_showing_up
1852,"If I were to transfer, what would the cost be?",top_up_by_bank_transfer_charge
956,I need to reorder my virtual card!,getting_virtual_card
2558,How do I make my virtual card work?,virtual_card_not_working
93,Is it a good time to exchange?,exchange_rate
1936,The ATM won't give me my card back.,card_swallowed
1634,How long does it take to authorise a payment?,pending_card_payment
7034,Why am I not allowed to transfer money to my cryptocurrency exchange?,beneficiary_not_allowed
2951,"How can I get a new card ASAP to replace an old, soon to expire one?",card_about_to_expire
5730,"I received a refund, however I cannot see it in my account",Refund_not_showing_up
2369,Why do you need code verification for my top up?,verify_top_up
4073,I have a question regarding the PIN of the card?,get_physical_card
6487,Can I trace where my funds came from?,verify_source_of_funds
2103,A transfer has to be cancelled.,cancel_transfer
3720,I got a new address and need to change my old one.,edit_personal_details
8377,Why use a disposable card?,get_disposable_virtual_card
1612,My card payment is showing pending.,pending_card_payment
5259,"Someone stole my phone, what is my next step?",lost_or_stolen_phone
1340,I am having problems with my physical card.,card_not_working
4142,Which type of card will I receive?,visa_or_mastercard
6867,"I cannot seem to buy something online with my card? the payment comes back, what's going on?",reverted_card_payment?
9686,is apple pay a top up service?,apple_pay_or_google_pay
3190,"I went to look at my top-up and it was canceled, can you tell me why this happend?",top_up_reverted
2951,how do i add money from my amex card to top up,supported_cards_and_currencies
2222,How can I cancel this transaction?,cancel_transfer
9977,What countries can I use the card in?,country_support
5052,I tired to get cash in the ATM but it was cancelled,declined_cash_withdrawal
5959,My card did not go through in a shop,declined_card_payment
4604,Tell me what ATMs take this card.,atm_support
7814,How much does it cost to get more cards?,getting_spare_card
8326,I thought I was going to receive more currency?,wrong_exchange_rate_for_cash_withdrawal
8200,My disposable virtual card won't work.,virtual_card_not_working
260,I need some help linking my new card.,card_linking
2406,I would like to receive a few more physical cards.,getting_spare_card
1417,Does your app allow currency exchange from USD to GBP?,exchange_via_app
1425,How do I freeze my account?,compromised_card
1797,I would like some help getting a refund back from a seller. It still isn't showing up on my statement and I requested this a long time ago. I'm not sure why it's not returned yet. Can you assist me in getting this money back?,Refund_not_showing_up
8353,When I got cash I believe that the exchange rate was wrong,wrong_exchange_rate_for_cash_withdrawal
9525,Does it cost much or take long to get a new card? Mine is about to expire.,card_about_to_expire
8818,I believe my card has been compromised as there are funds showing that I did not receive.,cash_withdrawal_not_recognised
5130,My card payment says pending and it hasn't changed,pending_card_payment
62,"I found my card, I would like to reactivate it.",card_linking
7952,Do you take checks?,top_up_by_cash_or_cheque
8047,How much does it cost for a physical card?,order_physical_card
4843,I need a new login code,passcode_forgotten
4976,Is the ATM broken? I can't get cash from it.,declined_cash_withdrawal
3694,"Changed details is essential, what steps do I take to do so?",edit_personal_details
661,top up did not complete,pending_top_up
8103,I need to get hold of a physical card?,order_physical_card
4934,Why can't I get cash out?,declined_cash_withdrawal
128,Is it possible to track the card you sent me?,card_arrival
2420,The ATM gave me less cash than requested,wrong_amount_of_cash_received
4081,Where do I find my card PIN?,get_physical_card
9561,What to do if my card is about to expire?,card_about_to_expire
1548,How do I report my card as lost or stolen?,lost_or_stolen_card
2941,Will I need to order a new card since mine expires next month?,card_about_to_expire
8101,What do I need to do to get a card?,order_physical_card
1723,What happens if I forget my PIN?,pin_blocked
233,Where do I scan my card?,card_linking
6747,My payment came back for something i'm trying to buy online? it's been doing it for two weeks.  do you know what the issue is?,reverted_card_payment?
3453,I recently deposited a cheque and cannot find the cash from it.,balance_not_updated_after_cheque_or_cash_deposit
5968,I just got my new card and tried using it and it was declined?,declined_card_payment
195,What is the extra  €1 fee in my statement,extra_charge_on_statement
1769,Can you tell me why my refund is not showing in my statement?,Refund_not_showing_up
947,How do I go forth on holding money in multiple currencies?,fiat_currency_support
2081,My card payment was reverted.  Why?,reverted_card_payment?
5016,Why would the ATM machine fail to give me the cash withdrawal I requested?,declined_cash_withdrawal
7975,How do you top up with a cheque?,top_up_by_cash_or_cheque
9697,My Google pay top up isn't working.,apple_pay_or_google_pay
4929,Where did my money go? I'm not able to withdraw it from my ATM.,declined_cash_withdrawal
2034,why is top up pending,pending_top_up
7404,How would my friend be able to send me money?,receiving_money
7596,How can I add money to my account from another account I have?,transfer_into_account
5673,Please explain why my transfer attempt was declined. Thank you.,declined_transfer
6407,Why have I been charged more than once for the same transaction?,transaction_charged_twice
5778,"I was suppose to be getting a refund for something I purchased a while ago, but It still hasnt been applied to my account. When will I get my money back?",Refund_not_showing_up
3008,I got a message that I need to verify my identity; what do I do?,verify_my_identity
1485,"im so mad right now. theres several charges that I think my x boyfriend made on my card. the companys on the website wouldn't refund me my money, they told me to contact my bank. DO something please.",direct_debit_payment_not_recognised
346,Will it automatically top-up money if there isn't a lot left?,automatic_top_up
30,My card hasn't arrived yet.,card_arrival
1734,"I blocked my card by mistake, how do I unblock it?",pin_blocked
6518,My source of funds require verification.,verify_source_of_funds
1209,Help my verify my id.,unable_to_verify_identity
531,I think the exchange rate on my card payment is incorrect.,card_payment_wrong_exchange_rate
7525,I couldn't make a transfer,failed_transfer
8743,"When is my balance going to update, I just transferred some money",balance_not_updated_after_bank_transfer
4102,I do not want a VISA card.,visa_or_mastercard
2626,Is it possible to also get a disposable virtual card?,get_disposable_virtual_card
4390,What is limit of disposable cards  I can make per day?,disposable_card_limits
3384,"I put money in my account a week ago but its still not there, what is happening?",balance_not_updated_after_cheque_or_cash_deposit
5630,"Unable to complete transfer, states 'declined'",declined_transfer
652,My top up is pending.,pending_top_up
2294,Can I top up?,top_up_limits
8761,Are bank transfers immediate?,balance_not_updated_after_bank_transfer
832,Why would a cash withdrawal still be pending?,pending_cash_withdrawal
3475,What happened to my cash deposit?,balance_not_updated_after_cheque_or_cash_deposit
9606,"If my card expires next month, will I need to order a new one?",card_about_to_expire
8479,My credit card was declined for top-up. Can you see if there is enough funds in my account?,top_up_failed
3961,I don't have a way to prove my identity.,unable_to_verify_identity
8162,What's the procedure for getting a card?,order_physical_card
1921,Are there any fees associated with receiving money?,top_up_by_bank_transfer_charge
5484,"I need to refund my item, can you please help?",request_refund
8374,What are the disposable cards for?,get_disposable_virtual_card
9539,After my card expires what should I do?,card_about_to_expire
3875,Why do you need to verify my identity?,why_verify_identity
2125,How might  I change my PIN?,change_pin
85,What are your international exchange rates?,exchange_rate
1937,My card was confiscated by an ATM. How do I get my card back?,card_swallowed
3040,I live in the US but want to get a card,country_support
1643,Do you have to be 18 to make an account?,age_limit
3573,My app shows a payment I didn't make,card_payment_not_recognised
1648,Can I used my card even if my phone has been stolen?,lost_or_stolen_phone
2411,Do you offer multiple cards for the same account?,getting_spare_card
2521,Why is there a fee when I thought there would be no fees?,card_payment_fee_charged
6385,My account is showing a double charge.,transaction_charged_twice
4488,My card has been compromised. I see a bunch of online shopping charges that I didn't make. I need to freeze it immediately.,compromised_card
2399,I did not receive the right amount of cash I requested,wrong_amount_of_cash_received
4099,how do i get a pin for my card,get_physical_card
4669,I see a direct debit transaction that I didn't make.,direct_debit_payment_not_recognised
9794,Can you tell me what I need for identity validation?,verify_my_identity
7394,Who can send me money?,receiving_money
5491,How can I go about getting a refund?,request_refund
7420,Do I need to add my salary?,receiving_money
8380,Do you offer disposable virtual cards too?,get_disposable_virtual_card
5982,"I had a problem with my card payment, can you help?",declined_card_payment
9734,What services can I use to top up?,apple_pay_or_google_pay
3340,I have yet to receive the cash I added to my account this morning.,balance_not_updated_after_cheque_or_cash_deposit
5822,Can you tell me if a credit/refund is coming from a seller? I asked for refund directly from them and am still waiting. It's been a week now and i still havn't seen my refund yet.,Refund_not_showing_up
8772,Can you tell me why the transfer isn't showing up on my account?,balance_not_updated_after_bank_transfer
4220,I hope to get a Visa card,visa_or_mastercard
1796,Help me to set up contactless payments.,contactless_not_working
7612,I need to transfer money to my account from another bank,transfer_into_account
113,I'm still waiting for my card that was issued a week ago. What should I do?,card_arrival
2794,What is the cost for an exchange fee?,exchange_charge
5603,Why did my transfer get declined?,declined_transfer
1259,What should I do if my card doesn't work?,card_not_working
8184,How do I get this damn virtual card to work?,virtual_card_not_working
9468,Are there charges for cash withdrawals?,cash_withdrawal_charge
1990,how long should i expect to wait when i add money,pending_top_up
2991,"My American Express is in my Apple Pay and the top up is failing, why?",apple_pay_or_google_pay
2613,how secure is a disposable virtual card,get_disposable_virtual_card
3466,What is going on with my cash deposit. I'm looking at my account balance and it is not there. It has been almost a week. Someone better get back to me asap.,balance_not_updated_after_cheque_or_cash_deposit
9430,Why did you charge me extra for withdrawing money?,cash_withdrawal_charge
2887,What currencies do you accept to add money?,supported_cards_and_currencies
187,How do I add my new card?,card_linking
2796,"i accidentally entered in my retailers information, what should i do next",transfer_not_received_by_recipient
6920,Please help me set up a new PIN.,change_pin
9324,How do I activate my new card,activate_my_card
8580,"I could not get a top-up to work, why?",top_up_failed
2358,I received less cash than the amount I specified in the ATM.,wrong_amount_of_cash_received
8403,Do you have the option for a disposable virtual card?,get_disposable_virtual_card
9748,How can I get my Google pay top up to work?,apple_pay_or_google_pay
8612,I really need to top-up my card today urgently but my card keeps getting declined!! Can you please help me with this problem or let me know if you have any alternatives,top_up_failed
3704,Can I change my details because I moved?,edit_personal_details
6728,I didn't cancel my card payment.,reverted_card_payment?
4435,Can I do more than 10 transactions with a disposable card?,disposable_card_limits
6601,I am yet to receive the money in my account how long will this take?,transfer_timing
3884,Why is it important to verify my identity?,why_verify_identity
589,I wanted to use my contactless at the metro today but it didn't accept it!,contactless_not_working
8385,Who can purchase a disposable virtual card?,get_disposable_virtual_card
6798,Card payment has be declined.,reverted_card_payment?
5562,I am trying to make a transfer to a different account but they keep getting declined. I have double checked all the details and the information is correct.,declined_transfer
1852,My transfer is still coming up as pending.,pending_transfer
1200,I want to add money automatically when I travel.,automatic_top_up
436,How do I exchange currency?,exchange_via_app
1772,"I was blocked by using the wrong pin too many times, can you help me?",pin_blocked
3607,I need to freeze my card. There are charges on there that i did not authorize. They've been coming out for a couple of days. Can i get this money back?,card_payment_not_recognised
1044,I ordered my card and it isn't here yet. I need it ASAP. When can I expect to get it?,card_delivery_estimate
1374,Are you able to explain the restrictions of the disposable cards?,disposable_card_limits
641,My card was topped this morning but I can't see the funds. Why didn't it complete?,pending_top_up
8303,I found the exchange rate for my cash withdrawal is wrong,wrong_exchange_rate_for_cash_withdrawal
6816,What does it mean if my payment was reverted?,reverted_card_payment?
7862,How much would an extra card cost?,getting_spare_card
8739,Where is the transfer to my account that I made?,balance_not_updated_after_bank_transfer
8886,There's an unauthorized cash withdraw,cash_withdrawal_not_recognised
3303,"I tried using a check to update my balance, but it isn't work? Is something wrong?",balance_not_updated_after_cheque_or_cash_deposit
1884,What steps do I need to take to close my account?,terminate_account
9793,What do I need for the identity verification?,verify_my_identity
2103,Why was my card payment cancelled?,reverted_card_payment?
1685,When I was drunk I got my card stuck in your machine because i mis-typed my PIN. What do I need to do to get it restored?,pin_blocked
6823,"There's a problem - I bought something about a week or two ago but just today the payment somehow came back into my account! I already received the item though, what's going on here?",reverted_card_payment?
5702,"My refund has not arrived, and I am unsure why. Who do I contact?",Refund_not_showing_up
1045,how long should I expect to wait for my card to arrive?,card_delivery_estimate
1387,How many disposable virtual cards can I have?,disposable_card_limits
5035,Why do I get declined when I try to withdraw cash?,declined_cash_withdrawal
9937,can I use it in any country?,country_support
8506,I need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives,top_up_failed
1299,Am I able to choose my card?,visa_or_mastercard
7547,I'm trying to make a bank transfer but It's not going through. Could there not be enough funds to transfer or something? Have I done it too many times?,failed_transfer
6726,Tell me why my card payment would be reverted.,reverted_card_payment?
892,What fiat currencies can I use for holding and exchanging?,fiat_currency_support
9264,What is the process for activating my new card?,activate_my_card
112,I still haven't received my card in the mail,card_arrival
128,I bought something in a foreign currency but the rate applied is wrong!,card_payment_wrong_exchange_rate
5165,I have a card payment that has been pending for some time and would like to know when it is going to go through.,pending_card_payment
2046,How long does it take for a top up to be approved?,pending_top_up
6847,"I purchased something and the seller hasn't received the money yet, but it has been deducted from my account.",reverted_card_payment?
3102,Do you have a list of businesses that accept this card?,card_acceptance
8931,I have a cash withdrawal that I don't recognize.,cash_withdrawal_not_recognised
9309,I want to activate the card.,activate_my_card
2445,Is there an option to top up a with cheque?,top_up_by_cash_or_cheque
9944,are there any country restrictions?,country_support
1167,Can I use my account without verifying my identity?,why_verify_identity
3189,Why didn't my top up work?,top_up_reverted
3776,Why do you have the identity check,why_verify_identity
7172,During the last month I used this account to make payments for my place abroad. I noticed the fees have increased and I wonder why. Shouldn't frequent users have less fees as incentive to keep using instead of increasing them out of nowhere?,transfer_fee_charged
767,How long does it take for a cash withdrawal to show?,pending_cash_withdrawal
303,Whats the delivery time to the United States?,card_delivery_estimate
4305,I want to transfer money with my credit card.,topping_up_by_card
6003,Why is the transfer showing pending?,pending_transfer
3034,How can I receive a virtual card?,getting_virtual_card
